id,EVmutation_spearman,Site_independent_spearman
P10071_PF00096_608_bit_1.2,0.33528190565159083,0.37778012325088334
P10242_PF00249_143_bit_0.7,0.3469995301084217,0.3955581555447963
P10242_PF00249_40_bit_0.7,0.5318569701883327,0.6201791084855655
P10242_PF00249_40_bit_0.9,0.5257889098035644,0.6190745727502264
P10242_PF00249_40_bit_1.1,0.4931836526179914,0.6050030612596583
P10275_PF00105_557_bit_0.7,0.5545803878085901,0.5592417589328553
P10398_PF02196_21_bit_0.7,0.436723880193284,0.4543321513511648
P10589_PF00105_83_bit_0.7,0.47579675838044677,0.5172241553534322
P10826_PF00105_85_bit_0.7,0.4516530865729635,0.5060081935542711
P11182_PF02817_171_bit_0.7,0.43065336444037317,0.41568157429389035
P11182_PF02817_171_bit_0.9,0.4474849168242604,0.43151593523751514
P11182_PF02817_171_bit_1.1,0.5015334105950994,0.46508498860963166
P11182_PF02817_171_bit_1.2,0.545739176656987,0.4794254033279048
P11182_PF02817_171_bit_1.3,0.5156086638489948,0.4072340963923655
P11182_PF02817_171_bit_1.4,0.4727204236940213,0.36517187423724634
P11308_PF02198_117_bit_0.7,0.4837822355553017,0.5346191683737919
P11844_PF00030_85_bit_0.7,0.49365368902529916,0.46079955396958855
P11961_PF02817_126_bit_0.7,0.2924613432212838,0.3193082779563774
P11961_PF02817_126_bit_0.9,0.34183220989622926,0.3244163753188788
P11961_PF02817_126_bit_1.1,0.35555793817343484,0.3303055372551179
P11961_PF02817_126_bit_1.2,0.3387594166775771,0.3186824075221178
P11961_PF02817_126_bit_1.3,0.3075509783866715,0.31852232451231643
P11961_PF02817_126_bit_1.4,0.2729686604713787,0.286303855277469
P12081_PF00458_8_bit_0.7,0.20153831855028853,0.204156114357808
P12931_PF00018_87_bit_0.7,0.40250901997493715,0.395835647439952
P12931_PF00018_87_bit_0.9,0.3879210782151966,0.3904453507548903
P12931_PF00018_87_bit_1.1,0.3929085682942771,0.39990580497256883
P12956_PF02037_558_bit_0.7,0.41371408013301425,0.4002668973619739
P13796_PF13499_13_bit_0.7,0.35545860663860096,0.4207440827157867
P13984_PF02270_177_bit_0.7,0.5421331764702269,0.591510506380465
P14598_PF00018_157_bit_0.7,0.46768106107756985,0.4146373268219017
P14598_PF00018_157_bit_0.9,0.5288622999264069,0.5052410116616832
P14598_PF00018_157_bit_1.1,0.48273929450006003,0.5005989239661203
P14653_PF00046_208_bit_0.7,0.4122725295674005,0.4988288122615925
P14653_PF00046_208_bit_0.8,0.40400868707030196,0.4893082965485267
P14653_PF00046_208_bit_0.9,0.4086136372166624,0.4840708320092485
P14653_PF00046_208_bit_1.0,0.43043919226177246,0.47313494864800953
P14859_PF00157_285_bit_0.7,0.36624028259911134,0.4362205971513748
P14921_PF02198_55_bit_0.7,0.675943649101466,0.7184247096524526
P15056_PF02196_153_bit_0.7,0.49304778253389525,0.4873587105713188
P15498_PF00018_592_bit_0.7,0.37452641952775245,0.38996956712423675
P15498_PF00018_782_bit_0.7,0.497743062979692,0.429077988713477
P15498_PF00018_782_bit_0.9,0.5370991544546239,0.48156839717441957
P15498_PF00018_782_bit_1.1,0.5873552445410911,0.5793788524612409
P16157_PF00531_1405_bit_0.7,0.5457169925217317,0.5594545947654451
P16885_PF00018_772_bit_0.7,0.5014441808201859,0.3533072028962727
P16885_PF00018_772_bit_0.9,0.5474165709265304,0.41268739470836713
P16885_PF00018_772_bit_1.1,0.5706985040761667,0.465498340115151
P16989_PF00313_84_bit_0.5,0.3767041083652498,0.5231502804446062
P16989_PF00313_84_bit_0.6,0.37960426516776585,0.5220210868275391
P16989_PF00313_84_bit_0.7,0.37946210075432657,0.5161720179313294
P16989_PF00313_84_bit_0.8,0.3933313298223589,0.5037706253894008
P16989_PF00313_84_bit_0.9,0.2972812568902742,0.44829778519014163
P16989_PF00313_84_bit_1,0.32549778990403105,0.4400517866770924
