id,EVmutation_spearman,Site_independent_spearman
AMIE_PSEAE_Wrenbeck_2017_b.05.csv,0.5236224502416341,0.34114948969978864
AMIE_PSEAE_Wrenbeck_2017_b.1.csv,0.5171459957256636,0.33960085010484414
AMIE_PSEAE_Wrenbeck_2017_b.3.csv,0.5490263721999562,0.38466729313770404
AMIE_PSEAE_Wrenbeck_2017_b.5.csv,0.5019170040098917,0.47449695495320837
ANCSZ_Hobbs_2022_b.5.csv,0.5362745225028771,0.5790218326756176
ARGR_ECOLI_Tsuboyama_2023_1AOY_b.03.csv,0.31118617274209465,0.37645947352806597
ARGR_ECOLI_Tsuboyama_2023_1AOY_b.04.csv,0.30406037301345473,0.37686072026997786
ARGR_ECOLI_Tsuboyama_2023_1AOY_b.05.csv,0.30342709584810573,0.37180304346145704
ARGR_ECOLI_Tsuboyama_2023_1AOY_b.1.csv,0.3070256224523018,0.32261348855814853
ARGR_ECOLI_Tsuboyama_2023_1AOY_b.3.csv,0.41029933209344066,0.22481056910732639
ARGR_ECOLI_Tsuboyama_2023_1AOY_b.5.csv,0.4737920504310396,0.4047107565057567
B2L11_HUMAN_Dutta_2010_binding-Mcl-1_b.1.csv,0.4554960071987805,0.48672765894263237
B2L11_HUMAN_Dutta_2010_binding-Mcl-1_b.3.csv,0.0560002997774024,0.6586521024480375
B2L11_HUMAN_Dutta_2010_binding-Mcl-1_b.5.csv,0.15837262978724376,0.6433919952208611
BBC1_YEAST_Tsuboyama_2023_1TG0_b.03.csv,0.4644321103584371,0.3716543995708043
BBC1_YEAST_Tsuboyama_2023_1TG0_b.04.csv,0.46691514345439106,0.3707312683682813
BBC1_YEAST_Tsuboyama_2023_1TG0_b.05.csv,0.46488607563225637,0.3701480196844251
BBC1_YEAST_Tsuboyama_2023_1TG0_b.1.csv,0.4680399942541223,0.37220428054719773
BBC1_YEAST_Tsuboyama_2023_1TG0_b.3.csv,0.4213360892190873,0.34912119496325494
BBC1_YEAST_Tsuboyama_2023_1TG0_b.5.csv,0.4008300615590607,0.34921474612315534
BCHB_CHLTE_Tsuboyama_2023_2KRU_b.03.csv,0.3058520491208722,0.34515338343789453
BCHB_CHLTE_Tsuboyama_2023_2KRU_b.04.csv,0.37153086843611327,0.3728380862834645
BCHB_CHLTE_Tsuboyama_2023_2KRU_b.05.csv,0.3467982785108256,0.3917946498589791
BCHB_CHLTE_Tsuboyama_2023_2KRU_b.1.csv,0.2948622493603157,0.37285417347004923
BCHB_CHLTE_Tsuboyama_2023_2KRU_b.3.csv,0.4144428215705493,0.47330719074311506
BCHB_CHLTE_Tsuboyama_2023_2KRU_b.5.csv,0.4080314395167321,0.4827542974652558
BLAT_ECOLX_Deng_2012_b.3.csv,0.5174764833702395,0.4049841150117924
BLAT_ECOLX_Deng_2012_b.5.csv,0.5245248449583402,0.4342260552370145
BLAT_ECOLX_Firnberg_2014_b.3.csv,0.7304143737311847,0.5720066953341142
BLAT_ECOLX_Firnberg_2014_b.5.csv,0.7469861571925478,0.6234561130658735
BLAT_ECOLX_Jacquier_2013_b.3.csv,0.7017102445793065,0.5397904119056717
BLAT_ECOLX_Jacquier_2013_b.5.csv,0.7123218859552606,0.5859323902027721
BLAT_ECOLX_Stiffler_2015_b.3.csv,0.7275694710503983,0.5574121221819579
BLAT_ECOLX_Stiffler_2015_b.5.csv,0.7436128522748162,0.6102610899048158
BRCA1_HUMAN_Findlay_2018_b.1.csv,0.41865635457853756,0.5288767318260111
BRCA1_HUMAN_Findlay_2018_b.3.csv,0.42429295098105385,0.5222451707585338
C6KNH7_9INFA_Lee_2018_b.04.csv,0.38013887277705055,0.3986522415311591
C6KNH7_9INFA_Lee_2018_b.05.csv,0.3797338822490841,0.3988068989349757
C6KNH7_9INFA_Lee_2018_b.1.csv,0.3794058453148025,0.39847722962705456
C6KNH7_9INFA_Lee_2018_b.3.csv,0.3793064174899179,0.3982479840975689
C6KNH7_9INFA_Lee_2018_b.5.csv,0.3813724657139151,0.39892799611989205
CALM1_HUMAN_Weile_2017_b.3.csv,0.24537018027516438,0.18215053698134745
CALM1_HUMAN_Weile_2017_b.5.csv,0.2522542909165518,0.1957175312446025
CAPSD_AAV2S_Sinai_2021_b.03.csv,0.3173707349074452,0.43195191689668505
CAPSD_AAV2S_Sinai_2021_b.04.csv,0.31994531740513804,0.4005329332267719
CAPSD_AAV2S_Sinai_2021_b.05.csv,0.3230461249579669,0.40787834055980615
